index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
492	когда спустился с дерева	а сборщик груш очень удивился	background_r	4	5.25	0	4	0	5.25	1.0	5	5.0	0	5	0	5.0	1.0	0.7656414934887764	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	1	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	0	1	0	0	0
493	было три корзины	а сборщик груш очень удивился	cause_r	3	4.666666666666667	0	3	0	4.666666666666667	1.0	5	5.0	0	5	0	5.0	1.0	0.6432675209026769	1	1	0	0	0	1	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	0	1	0	0	0
494	а осталось две причём одна пустая	было три корзины	concession_r	6	4.666666666666667	0	6	0	4.666666666666667	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.2591930644327309	0	1	1	1	0	2	0	0.0	0.16666666666666666	0.16666666666666666	0	1	0	0	0	1	1	0	0	0	1	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	0
495	и увидел	что мальчики шли	evidence_r	2	3.5	0	2	0	3.5	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.5	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	1	0	0
496	что мальчики шли	собирал груши	sequence_m	3	4.666666666666667	0	3	0	4.666666666666667	1.0	2	6.0	0	2	0	6.0	1.0	0.5825799586043656	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	1	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
497	и ели его груши	что мальчики шли	joint_m	4	3.0	0	4	0	3.0	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.7071067811865476	1	1	0	0	0	0	0	0.25	0.0	0.25	0	1	0	0	0	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	1	0	0
498	но корзинки у них не было	что мальчики шли	antithesis_r	6	3.3333333333333335	0	6	0	3.3333333333333335	1.0	3	4.666666666666667	0	3	0	4.666666666666667	1.0	0.40289729917086176	1	1	0	0	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	1	0	1	1	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	1	0	0
499	ну да ну в общем вот фильм такой вот	он собирал	preparation_r	9	3.111111111111111	0	7	0	3.111111111111111	0.7777777777777778	2	4.5	0	2	0	4.5	1.0	0.0664323079277592	1	0	1	0	0	0	0	0.1111111111111111	0.1111111111111111	0.0	1	0	0	5	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
500	ну либо это Италия	ну да ну в общем вот фильм такой вот	background_r	4	3.75	1	4	1	3.75	1.0	9	3.111111111111111	0	7	0	3.111111111111111	0.7777777777777778	0.6009252125773316	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	1	1	1	0	1	0	0	0	0	0.1111111111111111	0.1111111111111111	0.0	1	0	0	5	0
501	либо это Испания	ну либо это Италия	joint_m	3	4.666666666666667	1	3	1	4.666666666666667	1.0	4	3.75	1	4	1	3.75	1.0	0.8819171036881969	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	1	1
502	в общем как это о сельской жизни вот значит местных там фермеров что ли	ну да ну в общем вот фильм такой вот	background_r	14	4.142857142857143	0	14	0	4.142857142857143	1.0	9	3.111111111111111	0	7	0	3.111111111111111	0.7777777777777778	0.36213872920683426	2	1	3	2	0	0	0	0.14285714285714285	0.21428571428571427	0.07142857142857142	2	0	0	2	2	1	0	1	0	0	0	0	0.1111111111111111	0.1111111111111111	0.0	1	0	0	5	0
503	в общем конечно очень здорово	ну да ну в общем вот фильм такой вот	evaluation_r	5	5.0	0	5	0	5.0	1.0	9	3.111111111111111	0	7	0	3.111111111111111	0.7777777777777778	0.7264831572567789	0	0	1	3	0	0	0	0.0	0.2	0.0	1	0	0	0	0	1	0	1	0	0	0	0	0.1111111111111111	0.1111111111111111	0.0	1	0	0	5	0
504	ну вот о том как вот ну вот мне показаллось	что вот значит такой мужчина	evaluation_r	10	3.4	0	7	0	3.4	0.7	5	4.8	0	5	0	4.8	1.0	0.5068423239231153	0	1	0	1	0	0	0	0.0	0.0	0.1	1	0	0	5	2	1	1	0	0	0	0	0	0.2	0.0	0.2	0	0	0	1	1
505	что вот значит такой мужчина	он собирал	background_r	5	4.8	0	5	0	4.8	1.0	2	4.5	0	2	0	4.5	1.0	0.12803996824576122	1	1	0	0	0	0	0	0.2	0.0	0.2	0	0	0	1	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
506	ну и вот как он собирал груши	что вот значит такой мужчина	joint_m	7	3.2857142857142856	0	7	0	3.2857142857142856	1.0	5	4.8	0	5	0	4.8	1.0	0.7518564465700023	1	1	0	1	0	0	0	0.14285714285714285	0.0	0.14285714285714285	0	1	0	2	1	1	1	0	0	0	0	0	0.2	0.0	0.2	0	0	0	1	1
507	там наверное они очень вкусные	что вот значит такой мужчина	evaluation_r	5	5.2	0	5	0	5.2	1.0	5	4.8	0	5	0	4.8	1.0	0.7465109844063934	0	0	1	3	0	0	0	0.0	0.2	0.0	0	0	0	0	1	1	1	0	0	0	0	0	0.2	0.0	0.2	0	0	0	1	1
508	каждую протирал	он собирал	sequence_m	2	7.0	0	2	0	7.0	1.0	2	4.5	0	2	0	4.5	1.0	0.4698166288062454	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
509	складывал их в эти самые большие корзины	он собирал	sequence_m	7	4.857142857142857	0	7	0	4.857142857142857	1.0	2	4.5	0	2	0	4.5	1.0	0.049787068367863944	1	1	2	0	0	0	0	0.14285714285714285	0.2857142857142857	0.14285714285714285	1	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
510	значит так очень аккуратно всё сложил вот	он собирал	cause_r	7	5.0	0	7	0	5.0	1.0	2	4.5	0	2	0	4.5	1.0	0.04273742590126553	0	1	0	4	0	0	0	0.0	0.0	0.14285714285714285	0	0	0	1	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
511	и значит потом подъехал	он собирал	sequence_m	4	5.0	0	4	0	5.0	1.0	2	4.5	0	2	0	4.5	1.0	0.22801645719121622	0	1	0	2	0	0	0	0.0	0.0	0.25	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
512	ну его наверно сын его младший на велосипеде приехал значит	и значит потом подъехал	background_r	10	5.0	0	9	0	5.0	0.9	4	5.0	0	4	0	5.0	1.0	0.19974708645347491	2	2	1	1	0	0	0	0.2	0.1	0.2	1	0	0	1	2	0	1	0	2	0	0	0	0.0	0.0	0.25	0	1	0	0	0
513	ну он помогать должен родителям	и значит потом подъехал	evaluation_r	5	5.4	0	5	0	5.4	1.0	4	5.0	0	4	0	5.0	1.0	0.5890296047847685	1	1	1	0	0	0	0	0.2	0.2	0.2	0	0	0	1	1	0	1	0	2	0	0	0	0.0	0.0	0.25	0	1	0	0	0
514	и вот он значит взял эту корзину	он собирал	sequence_m	7	3.7142857142857144	0	7	0	3.7142857142857144	1.0	2	4.5	0	2	0	4.5	1.0	0.09910535768794113	1	2	0	0	0	0	0	0.14285714285714285	0.0	0.2857142857142857	0	1	0	1	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
515	поставил её на велосипед	и вот он значит взял эту корзину	sequence_m	4	5.25	0	4	0	5.25	1.0	7	3.7142857142857144	0	7	0	3.7142857142857144	1.0	0.6373774391990981	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1	1	2	0	0	0	0	0	0.14285714285714285	0.0	0.2857142857142857	0	1	0	1	1
516	там такой на переднем колесе углубление	поставил её на велосипед	background_r	6	5.666666666666667	0	6	0	5.666666666666667	1.0	4	5.25	0	4	0	5.25	1.0	0.46354999476339404	2	0	1	1	0	0	0	0.3333333333333333	0.16666666666666666	0.0	1	0	0	0	0	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1
517	там поставил	поставил её на велосипед	restatement_r	2	5.5	0	2	0	5.5	1.0	4	5.25	0	4	0	5.25	1.0	0.6454972243679028	0	1	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	0	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1
518	и поехал	и вот он значит взял эту корзину	sequence_m	2	3.5	0	2	0	3.5	1.0	7	3.7142857142857144	0	7	0	3.7142857142857144	1.0	0.3952847075210474	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	1	2	0	0	0	0	0	0.14285714285714285	0.0	0.2857142857142857	0	1	0	1	1
519	конечно надо было в общем-то везти вот так	а он значит поехал	antithesis_r	8	4.375	0	8	0	4.375	1.0	4	3.75	0	4	0	3.75	1.0	0.24063016439964724	0	1	0	3	1	0	0	0.0	0.0	0.125	1	0	0	2	0	0	2	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	1
520	а он значит поехал	он собирал	sequence_m	4	3.75	0	4	0	3.75	1.0	2	4.5	0	2	0	4.5	1.0	0.3759355830408433	0	2	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
521	и навстречу ехала девочка на велосипеде	а он значит поехал	sequence_m	6	5.666666666666667	0	6	0	5.666666666666667	1.0	4	3.75	0	4	0	3.75	1.0	0.3026295364242932	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	1	0	0	0	0	2	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	1
522	он загляну= загляделся на неё	и навстречу ехала девочка на велосипеде	circumstance_r	5	5.0	0	5	0	5.0	1.0	6	5.666666666666667	0	6	0	5.666666666666667	1.0	0.6602252917735247	0	1	0	0	0	0	0	0.0	0.0	0.2	1	0	0	0	2	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	1	0	0	0
523	и велосипед перевернулся	и навстречу ехала девочка на велосипеде	cause_r	3	7.333333333333333	0	3	0	7.333333333333333	1.0	6	5.666666666666667	0	6	0	5.666666666666667	1.0	0.7337993857053428	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	1	0	0	0	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	1	0	0	0
524	все груши рассыпались вот	и навстречу ехала девочка на велосипеде	cause_r	4	5.5	0	4	0	5.5	1.0	6	5.666666666666667	0	6	0	5.666666666666667	1.0	0.6793662204867574	1	1	0	0	0	0	0	0.25	0.0	0.25	0	0	0	1	0	2	1	0	1	0	0	0	0.3333333333333333	0.0	0.16666666666666666	1	1	0	0	0
525	ну ну на него это так в общем не произвело большого впечатления	а он значит поехал	evaluation_r	12	4.333333333333333	0	11	0	4.333333333333333	0.9166666666666666	4	3.75	0	4	0	3.75	1.0	0.07977227971073277	1	1	2	1	0	0	0	0.08333333333333333	0.16666666666666666	0.08333333333333333	2	0	0	3	2	0	2	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	1
526	просто вот разный немножко подход молодым у молодых и старых да	ну ну на него это так в общем не произвело большого впечатления	evaluation_r	11	4.818181818181818	0	11	0	4.818181818181818	1.0	12	4.333333333333333	0	11	0	4.333333333333333	0.9166666666666666	0.7867957924694432	1	0	4	1	0	0	0	0.09090909090909091	0.36363636363636365	0.0	1	2	0	2	0	1	1	2	1	0	0	0	0.08333333333333333	0.16666666666666666	0.08333333333333333	2	0	0	3	2
527	ну не старых а таких зрелых людей вот	просто вот разный немножко подход молодым у молодых и старых да	elaboration_r	8	3.75	0	8	0	3.75	1.0	11	4.818181818181818	0	11	0	4.818181818181818	1.0	0.7346308866924529	1	0	2	0	0	0	0	0.125	0.25	0.0	0	1	0	3	0	1	0	4	1	0	0	0	0.09090909090909091	0.36363636363636365	0.0	1	2	0	2	0
528	и значит ну гуляли тут мальчишки ещё его сверстники	он собирал	sequence_m	9	4.777777777777778	0	9	0	4.777777777777778	1.0	2	4.5	0	2	0	4.5	1.0	0.014823051506950721	2	1	0	3	0	0	0	0.2222222222222222	0.0	0.1111111111111111	0	1	0	1	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
529	просто гуляли там	и значит ну гуляли тут мальчишки ещё его сверстники	elaboration_r	3	5.0	0	3	0	5.0	1.0	9	4.777777777777778	0	9	0	4.777777777777778	1.0	0.5423261445466404	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	2	1	0	3	0	0	0	0.2222222222222222	0.0	0.1111111111111111	0	1	0	1	1
530	я не знаю	и значит ну гуляли тут мальчишки ещё его сверстники	background_r	3	2.3333333333333335	0	3	0	2.3333333333333335	1.0	9	4.777777777777778	0	9	0	4.777777777777778	1.0	0.3960590171906697	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	1	2	1	0	3	0	0	0	0.2222222222222222	0.0	0.1111111111111111	0	1	0	1	1
531	может быть приехали просто отдыхать	я не знаю	evidence_r	5	6.2	0	5	0	6.2	1.0	3	2.3333333333333335	0	3	0	2.3333333333333335	1.0	0.03709199885189521	0	4	0	0	0	0	0	0.0	0.0	0.8	0	0	0	1	0	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	1
532	они ему помогли значит	и значит ну гуляли тут мальчишки ещё его сверстники	sequence_m	4	4.75	0	4	0	4.75	1.0	9	4.777777777777778	0	9	0	4.777777777777778	1.0	0.5940885257860046	0	2	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	2	2	1	0	3	0	0	0	0.2222222222222222	0.0	0.1111111111111111	0	1	0	1	1
533	все эти груши собрали вот	они ему помогли значит	cause_r	5	4.2	0	5	0	4.2	1.0	4	4.75	0	4	0	4.75	1.0	0.6960343974570976	1	1	0	0	0	0	0	0.2	0.0	0.2	0	0	0	1	0	0	2	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	2
534	он конечно такой грустный	опять это самое погрузил всё	evaluation_r	4	5.5	0	4	0	5.5	1.0	5	4.8	0	5	0	4.8	1.0	0.7319250547113999	0	0	1	1	0	0	0	0.0	0.25	0.0	0	0	0	0	1	0	1	1	1	0	0	0	0.0	0.2	0.2	0	0	0	0	0
535	опять это самое погрузил всё	он собирал	sequence_m	5	4.8	0	5	0	4.8	1.0	2	4.5	0	2	0	4.5	1.0	0.14784782026744275	0	1	1	1	0	0	0	0.0	0.2	0.2	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
536	потому что ну наверно поду= подумал	что вот они гуляют	evaluation_r	6	5.0	0	6	0	5.0	1.0	4	3.75	0	4	0	3.75	1.0	0.3304976782551199	0	1	0	2	0	0	0	0.0	0.0	0.16666666666666666	0	0	1	1	0	0	1	0	0	0	0	0	0.0	0.0	0.25	0	0	1	1	1
537	что вот они гуляют	опять это самое погрузил всё	evaluation_r	4	3.75	0	4	0	3.75	1.0	5	4.8	0	5	0	4.8	1.0	0.7071067811865476	0	1	0	0	0	0	0	0.0	0.0	0.25	0	0	1	1	1	0	1	1	1	0	0	0	0.0	0.2	0.2	0	0	0	0	0
538	а мне приходится помогать родителям	что вот они гуляют	contrast_m	5	6.2	0	5	0	6.2	1.0	4	3.75	0	4	0	3.75	1.0	0.3429736494305633	1	2	0	0	0	0	0	0.2	0.0	0.4	0	1	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.25	0	0	1	1	1
539	вот поехал дальше	он собирал	sequence_m	3	5.0	0	3	0	5.0	1.0	2	4.5	0	2	0	4.5	1.0	0.3511388357484875	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
540	но это самое а шляпа-то у него улетела тоже	вот поехал дальше	sequence_m	9	3.888888888888889	0	9	0	3.888888888888889	1.0	3	5.0	0	3	0	5.0	1.0	0.18946636606365402	0	1	1	0	0	0	0	0.0	0.1111111111111111	0.1111111111111111	1	2	0	2	2	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
541	когда он падал	но это самое а шляпа-то у него улетела тоже	background_r	3	4.0	0	3	0	4.0	1.0	9	3.888888888888889	0	9	0	3.888888888888889	1.0	0.5057805388588731	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	1	0	1	0	1	1	0	0	0	0	0.0	0.1111111111111111	0.1111111111111111	1	2	0	2	2
542	вот и мальчишки значит эту шляпу подняли	но это самое а шляпа-то у него улетела тоже	sequence_m	7	4.857142857142857	0	7	0	4.857142857142857	1.0	9	3.888888888888889	0	9	0	3.888888888888889	1.0	0.7624928516630234	2	2	0	0	0	0	0	0.2857142857142857	0.0	0.2857142857142857	0	0	0	2	0	0	1	1	0	0	0	0	0.0	0.1111111111111111	0.1111111111111111	1	2	0	2	2
543	ему принесли	но это самое а шляпа-то у него улетела тоже	sequence_m	2	5.5	0	2	0	5.5	1.0	9	3.888888888888889	0	9	0	3.888888888888889	1.0	0.457495710997814	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1	0	1	1	0	0	0	0	0.0	0.1111111111111111	0.1111111111111111	1	2	0	2	2
544	он их за это угостил грушами вот	но это самое а шляпа-то у него улетела тоже	circumstance_r	7	3.7142857142857144	0	7	0	3.7142857142857144	1.0	9	3.888888888888889	0	9	0	3.888888888888889	1.0	0.7470873676376284	1	1	0	0	0	0	0	0.14285714285714285	0.0	0.14285714285714285	1	0	0	1	3	0	1	1	0	0	0	0	0.0	0.1111111111111111	0.1111111111111111	1	2	0	2	2
545	это то есть мальчик такой ну благодарный	вот поехал дальше	antithesis_r	7	4.857142857142857	0	7	0	4.857142857142857	1.0	3	5.0	0	3	0	5.0	1.0	0.217165721446605	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	0	1	2	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
546	будем говорить да	это то есть мальчик такой ну благодарный	evaluation_r	3	5.0	0	3	0	5.0	1.0	7	4.857142857142857	0	7	0	4.857142857142857	1.0	0.6123724356957946	0	1	0	0	1	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	1	1	1	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	0	1	2
547	вот ну и в общем повёз это всё домой помощник	вот поехал дальше	sequence_m	10	3.6	0	10	0	3.6	1.0	3	5.0	0	3	0	5.0	1.0	0.1401484295554413	1	1	1	1	0	0	0	0.1	0.1	0.1	1	0	0	3	1	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
548	ну вот так вот у меня	он собирал	evaluation_r	6	2.6666666666666665	0	5	0	2.6666666666666665	0.8333333333333334	2	4.5	0	2	0	4.5	1.0	0.2353754005438269	0	0	0	1	0	0	0	0.0	0.0	0.0	1	0	0	3	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
